DATE,SUCTION PRESSURE,DISCHARGE PRESSURE,AMBIENT TEMPO,FLUID TEMP,STATOR TEMPO,V_Z,V_X,TEMP_MB,VOLTAGE,CURRENT,RPM_MOTOR,STATUS_INV,LABEL,ESTATOR_NOVO
2024-11-12 07:40:08,-0.067,-0.088,23.9,23.6,24.9,0.19,0.2,23.41,,,,2.0,Unlabeled,False
2024-11-12 07:41:08,-0.112,-0.025,23.9,23.6,26.1,0.5,0.27,23.01,380.0,4.44,1999.0,4.0,Unlabeled,False
2024-11-12 07:42:08,-0.119,-0.014,24.1,23.6,27.6,0.45,0.32,22.32,380.0,4.39,1999.0,4.0,Unlabeled,False
2024-11-12 07:43:08,-0.118,-0.014,24.1,23.7,28.4,0.5,0.34,22.13,380.0,4.37,1999.0,4.0,Unlabeled,False
2024-11-12 07:44:08,-0.12,-0.012,24.2,23.8,28.9,0.47,0.32,22.02,380.0,4.36,1999.0,4.0,Unlabeled,False
2024-11-12 07:44:28,-0.115,-0.012,24.1,23.9,29.1,0.485,0.3,22.0,380.0,4.34,1999.0,4.0,Unlabeled,False
2024-11-12 07:45:28,-0.113,-0.01,24.6,23.9,29.4,0.5,0.26,21.9,203.4,5.9,886.0,0.0,Unlabeled,False
2024-11-12 07:45:31,-0.118,-0.009,24.6,23.9,29.4,0.36,0.21,21.89,203.4,5.9,886.0,0.0,Unlabeled,False
2024-11-12 07:45:34,-0.235,-0.014,24.6,23.9,29.3,0.31,0.45,21.89,266.2,5.9,1180.0,2.0,Unlabeled,False
2024-11-12 07:45:37,-0.404,-0.011,24.6,24.0,29.3,0.31,0.45,21.89,266.2,5.9,1180.0,2.0,Unlabeled,False
2024-11-12 07:45:40,-0.483,-0.012,24.6,23.9,29.3,0.31,0.45,21.89,266.2,5.9,1180.0,2.0,Unlabeled,False
2024-11-12 07:45:43,-0.397,-0.013,24.6,23.9,29.3,0.65,0.35,21.87,380.0,4.37,1180.0,2.0,Unlabeled,False
2024-11-12 07:45:46,-0.131,-0.013,24.5,24.0,29.3,0.65,0.35,21.87,380.0,4.37,1999.0,2.0,Unlabeled,False
2024-11-12 07:45:49,-0.131,-0.014,24.5,23.9,29.3,0.16,0.11,21.87,380.0,4.37,1999.0,2.0,Unlabeled,False
2024-11-12 07:45:52,-0.13,-0.014,24.5,23.9,29.3,0.13,0.11,21.87,380.0,4.37,0.0,0.0,Unlabeled,False
2024-11-12 07:45:55,-0.128,-0.013,24.5,24.0,29.2,0.13,0.13,21.86,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:45:58,-0.148,-0.01,24.5,24.0,29.2,0.13,0.13,21.846666666666668,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:46:01,-0.155,-0.015,24.5,23.9,29.1,0.41,0.29,21.833333333333332,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:46:04,-0.158,-0.012,24.5,24.0,29.1,0.41,0.29,21.82,134.4,6.51,573.0,1.0,Unlabeled,False
2024-11-12 07:46:07,-0.155,-0.014,24.5,24.0,29.1,0.41,0.24,21.87,134.4,6.51,573.0,1.0,Unlabeled,False
2024-11-12 07:46:10,-0.159,-0.014,24.5,24.0,29.0,0.55,0.24,21.87,134.4,6.51,573.0,1.0,Unlabeled,False
2024-11-12 07:46:13,-0.163,-0.013,24.5,24.0,28.9,0.61,0.26,21.87,254.6,6.51,573.0,1.0,Unlabeled,False
2024-11-12 07:46:16,-0.161,-0.015,24.5,24.0,29.0,0.61,0.26,21.87,254.6,5.95,1142.0,1.0,Unlabeled,False
2024-11-12 07:46:19,-0.162,-0.014,24.5,24.0,28.9,0.56,0.26,21.86,254.6,5.95,1142.0,1.0,Unlabeled,False
2024-11-12 07:46:22,-0.161,-0.014,24.5,24.0,28.9,0.56,0.21,21.86,254.6,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:25,-0.16,-0.017,24.5,24.0,28.9,0.56,0.23,21.82,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:28,-0.161,-0.014,24.5,24.0,28.9,0.73,0.23,21.81,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:31,-0.16,-0.017,24.5,24.0,28.9,0.62,0.24,21.81,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:34,-0.159,-0.016,24.5,24.0,28.9,0.62,0.24,21.81,380.0,4.4,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:37,-0.159,-0.014,24.5,24.0,28.9,0.62,0.24,21.84,380.0,4.4,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:40,-0.158,-0.014,24.4,24.0,28.8,0.46,0.26,21.82,380.0,4.4,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:43,-0.156,-0.016,24.5,24.0,28.9,0.46,0.22,21.82,380.0,4.4,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:46,-0.16,-0.015,24.5,24.0,28.9,0.57,0.22,21.79,380.0,4.4,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:49,-0.157,-0.016,24.5,24.0,29.0,0.57,0.22,21.79,380.0,4.4,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:52,-0.157,-0.015,24.4,24.0,29.0,0.57,0.21,21.79,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:55,-0.156,-0.014,24.4,24.0,29.0,0.57,0.21,21.79,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:46:58,-0.155,-0.013,24.4,24.0,29.1,0.42,0.24,21.81,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:02,-0.156,-0.017,24.4,24.0,29.1,0.42,0.26,21.81,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:05,-0.156,-0.015,24.4,24.0,29.1,0.5,0.26,21.81,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:08,-0.155,-0.016,24.4,24.0,29.1,0.5,0.26,21.81,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:11,-0.157,-0.014,24.4,24.0,29.1,0.61,0.25,21.76,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:14,-0.157,-0.012,24.4,24.0,29.2,0.61,0.25,21.78,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:17,-0.156,-0.015,24.4,24.0,29.2,0.44,0.31,21.78,380.0,4.42,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:20,-0.155,-0.014,24.4,24.0,29.2,0.44,0.31,21.78,380.0,4.42,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:23,-0.156,-0.013,24.4,24.0,29.3,0.44,0.22,21.78,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:26,-0.153,-0.016,24.4,24.0,29.3,0.53,0.22,21.78,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:29,-0.155,-0.012,24.4,24.0,29.3,0.71,0.26,21.76,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:32,-0.155,-0.014,24.4,24.0,29.3,0.71,0.26,21.73,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:35,-0.156,-0.014,24.4,24.0,29.3,0.51,0.26,21.73,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:38,-0.153,-0.017,24.4,24.0,29.5,0.51,0.27,21.73,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:41,-0.156,-0.017,24.4,24.0,29.4,0.51,0.29,21.74,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:44,-0.154,-0.015,24.4,24.0,29.5,0.54,0.29,21.74,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:47,-0.155,-0.016,24.4,24.0,29.5,0.75,0.32,21.74,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:50,-0.156,-0.016,24.4,24.0,29.5,0.75,0.32,21.74,380.0,4.41,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:53,-0.151,-0.014,24.4,24.0,29.6,0.75,0.32,21.74,380.0,4.45,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:56,-0.157,-0.016,24.4,24.0,29.5,0.52,0.22,21.74,380.0,4.45,1999.0,1.0,Unlabeled,False
2024-11-12 07:47:59,-0.155,-0.017,24.4,24.0,29.6,0.52,0.31,21.74,380.0,4.45,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:02,-0.156,-0.016,24.4,24.0,29.6,2.18,0.31,21.74,380.0,4.45,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:05,-0.158,-0.014,24.4,24.0,29.7,1.07,0.31,21.74,380.0,4.46,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:08,-0.156,-0.013,24.4,24.0,29.7,1.07,1.51,21.73,380.0,4.46,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:11,-0.155,-0.014,24.4,24.0,29.7,1.07,1.51,21.73,380.0,4.46,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:14,-0.154,-0.014,24.4,24.0,29.7,4.04,1.61,21.73,380.0,4.46,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:17,-0.155,-0.014,24.4,24.0,29.7,4.04,1.61,21.71,380.0,4.48,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:20,-0.156,-0.014,24.4,24.0,29.8,2.75,1.61,21.71,380.0,4.48,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:23,-0.157,-0.016,24.4,24.0,29.8,2.75,1.61,21.71,380.0,4.56,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:26,-0.156,-0.013,24.4,24.0,29.8,7.29,3.5,21.68,380.0,4.56,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:29,-0.152,-0.017,24.4,24.0,29.9,7.29,3.5,21.71,380.0,4.56,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:32,-0.154,-0.015,24.4,24.0,29.9,9.62,3.23,21.71,380.0,4.56,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:35,-0.156,-0.015,24.4,24.0,29.9,2.86,3.23,21.71,380.0,4.55,1999.0,2.0,Unlabeled,False
2024-11-12 07:48:38,-0.158,-0.015,24.4,24.0,29.9,2.86,2.28,21.68,380.0,4.55,1999.0,2.0,Unlabeled,False
2024-11-12 07:48:41,-0.154,-0.014,24.4,24.0,30.0,2.86,2.28,21.66,380.0,4.55,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:44,-0.156,-0.014,24.4,24.0,30.0,7.21,2.3,21.66,380.0,4.55,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:47,-0.156,-0.014,24.4,24.0,30.0,7.21,2.3,21.66,380.0,4.6,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:50,-0.155,-0.015,24.4,24.0,30.1,8.33,2.3,21.68,380.0,4.6,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:53,-0.153,-0.012,24.4,24.0,30.1,8.33,7.34,21.66,380.0,4.62,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:56,-0.156,-0.013,24.4,24.0,30.2,2.27,2.91,21.66,380.0,4.62,1999.0,1.0,Unlabeled,False
2024-11-12 07:48:59,-0.152,-0.016,24.4,23.9,30.2,2.27,2.91,21.68,380.0,4.62,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:02,-0.153,-0.015,24.4,24.0,30.2,12.04,6.99,21.68,380.0,4.62,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:05,-0.155,-0.014,24.4,24.0,30.2,12.04,6.99,21.66,380.0,4.64,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:08,-0.155,-0.015,24.4,24.0,30.2,12.04,6.99,21.66,380.0,4.64,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:11,-0.155,-0.014,24.4,24.0,30.3,4.76,2.7,21.66,380.0,4.64,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:14,-0.154,-0.016,24.4,24.0,30.3,2.74,2.9,21.66,380.0,4.64,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:17,-0.154,-0.016,24.4,24.0,30.4,2.74,2.9,21.66,380.0,4.57,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:20,-0.156,-0.016,24.3,24.0,30.4,3.32,2.9,21.7,380.0,4.57,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:23,-0.155,-0.012,24.3,24.0,30.4,3.32,2.54,21.66,380.0,4.64,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:26,-0.155,-0.016,24.4,24.0,30.4,3.32,2.54,21.66,380.0,4.64,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:29,-0.156,-0.014,24.4,24.0,30.5,5.05,3.24,21.65,380.0,4.64,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:32,-0.154,-0.012,24.4,24.0,30.5,4.31,8.59,21.65,380.0,4.64,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:35,-0.154,-0.014,24.4,24.0,30.5,4.31,8.59,21.63,380.0,4.71,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:38,-0.154,-0.012,24.4,24.0,30.6,4.31,8.59,21.63,380.0,4.71,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:41,-0.157,-0.014,24.4,24.0,30.7,3.9,2.62,21.62,380.0,4.71,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:44,-0.155,-0.014,24.4,24.0,30.6,3.9,2.62,21.62,380.0,4.71,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:47,-0.154,-0.014,24.4,24.0,30.8,1.53,2.24,21.62,380.0,4.79,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:50,-0.154,-0.015,24.4,24.0,30.8,3.05,2.24,21.62,380.0,4.79,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:53,-0.155,-0.014,24.4,24.0,30.8,3.05,3.74,21.62,380.0,4.79,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:56,-0.155,-0.014,24.4,24.0,30.9,3.05,3.74,21.63,380.0,4.79,1999.0,1.0,Unlabeled,False
2024-11-12 07:49:59,-0.158,-0.014,24.4,24.0,30.9,1.78,2.71,21.63,380.0,4.79,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:02,-0.156,-0.015,24.4,24.0,30.9,1.78,2.14,21.63,380.0,4.79,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:05,-0.153,-0.014,24.4,24.0,31.0,1.79,2.14,21.6,380.0,4.96,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:08,-0.154,-0.014,24.4,24.0,31.1,1.79,2.355,21.6,380.0,4.96,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:11,-0.155,-0.014,24.4,24.0,31.1,2.85,2.57,21.6,380.0,4.96,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:14,-0.154,-0.014,24.4,24.0,31.2,2.85,2.57,21.6,380.0,4.89,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:17,-0.153,-0.016,24.4,24.0,31.2,2.85,2.57,21.63,380.0,4.89,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:20,-0.155,-0.014,24.4,24.0,31.3,3.2,2.48,21.6,380.0,4.89,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:23,-0.155,-0.015,24.4,24.0,31.3,1.77,1.95,21.6,380.0,4.89,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:26,-0.152,-0.014,24.4,24.0,31.3,1.77,1.95,21.6,380.0,4.96,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:29,-0.14,-0.015,24.4,24.0,31.4,1.7,1.79,21.6,380.0,4.96,1999.0,1.0,Unlabeled,False
2024-11-12 07:50:32,-0.123,-0.016,24.4,24.0,31.4,1.7,1.79,21.6,380.0,4.96,1999.0,0.0,Unlabeled,False
2024-11-12 07:50:35,-0.119,-0.014,24.4,24.0,31.5,1.7,0.12,21.6,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:50:38,-0.114,-0.015,24.4,24.0,31.5,0.1,0.12,21.58,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:50:41,-0.114,-0.016,24.4,24.0,31.5,0.12,0.16,21.57,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:50:44,-0.111,-0.014,24.4,24.0,31.6,0.12,0.16,21.57,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:50:47,-0.108,-0.015,24.4,24.0,31.5,0.12,0.16,21.57,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:50:50,-0.108,-0.016,24.4,24.0,31.5,0.12,0.13,21.55,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:50:53,-0.108,-0.015,24.4,24.0,31.5,0.12,0.13,21.54,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:50:56,-0.106,-0.016,24.4,24.0,31.5,0.14,0.13,21.54,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:50:59,-0.104,-0.014,24.4,24.0,31.5,0.17,0.14,21.55,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:02,-0.102,-0.014,24.4,24.0,31.6,0.17,0.14,21.55,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:05,-0.103,-0.014,24.4,24.0,31.5,0.17,0.14,21.55,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:08,-0.102,-0.016,24.4,24.0,31.5,0.17,0.1,21.55,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:11,-0.102,-0.015,24.4,24.0,31.5,0.17,0.1,21.54,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:14,-0.1,-0.016,24.4,24.0,31.5,0.15,0.14,21.52,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:17,-0.098,-0.015,24.4,24.0,31.5,0.12,0.13,21.52,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:20,-0.099,-0.015,24.4,24.0,31.6,0.12,0.13,21.52,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:23,-0.099,-0.017,24.4,24.0,31.4,0.12,0.13,21.49,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:26,-0.111,-0.014,24.4,24.0,31.6,0.17,0.13,21.52,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:29,-0.107,-0.016,24.4,24.0,31.5,0.17,0.13,21.52,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:51:32,-0.111,-0.015,24.4,24.0,31.5,1.3,1.4,21.52,0.0,0.0,0.0,4.0,Unlabeled,False
2024-11-12 07:51:35,-0.111,-0.017,24.4,24.0,31.6,1.3,1.4,21.49,134.4,6.64,573.0,4.0,Unlabeled,False
2024-11-12 07:51:38,-0.109,-0.015,24.4,24.0,31.6,0.73,1.08,21.47,134.4,6.64,573.0,4.0,Unlabeled,False
2024-11-12 07:51:41,-0.109,-0.016,24.4,24.0,31.5,0.73,1.08,21.47,134.4,6.55,573.0,4.0,Unlabeled,False
2024-11-12 07:51:44,-0.111,-0.016,24.4,24.0,31.6,0.4,0.31,21.47,134.4,6.55,573.0,4.0,Unlabeled,False
2024-11-12 07:51:47,-0.114,-0.015,24.4,24.0,31.6,0.4,0.49,21.47,134.4,6.55,573.0,4.0,Unlabeled,False
2024-11-12 07:51:50,-0.114,-0.016,24.4,24.0,31.6,0.4,0.49,21.47,134.4,6.55,573.0,4.0,Unlabeled,False
2024-11-12 07:51:53,-0.113,-0.014,24.4,24.0,31.6,0.44,0.49,21.46,134.4,6.53,573.0,4.0,Unlabeled,False
2024-11-12 07:51:56,-0.11,-0.015,24.4,24.0,31.7,0.33,0.21,21.44,134.4,6.53,573.0,4.0,Unlabeled,False
2024-11-12 07:51:59,-0.116,-0.016,24.4,24.0,31.7,0.33,0.21,21.44,134.4,6.53,573.0,4.0,Unlabeled,False
2024-11-12 07:52:02,-0.114,-0.016,24.4,24.0,31.7,0.32,0.21,21.46,134.4,6.53,573.0,4.0,Unlabeled,False
2024-11-12 07:52:05,-0.114,-0.016,24.4,24.0,31.7,0.32,0.24,21.450000000000003,134.4,6.5,573.0,4.0,Unlabeled,False
2024-11-12 07:52:08,-0.115,-0.015,24.4,24.0,31.8,0.38,0.18,21.44,134.4,6.5,573.0,4.0,Unlabeled,False
2024-11-12 07:52:11,-0.116,-0.017,24.4,24.0,31.7,0.38,0.18,21.41,134.4,6.5,573.0,4.0,Unlabeled,False
2024-11-12 07:52:14,-0.118,-0.016,24.4,24.0,31.7,0.31,0.18,21.41,302.4,5.78,1366.0,4.0,Unlabeled,False
2024-11-12 07:52:17,-0.12,-0.014,24.4,24.0,31.7,0.31,0.29,21.41,302.4,5.78,1366.0,4.0,Unlabeled,False
2024-11-12 07:52:20,-0.118,-0.015,24.4,24.0,31.7,0.31,0.29,21.42,302.4,5.78,1366.0,4.0,Unlabeled,False
2024-11-12 07:52:23,-0.119,-0.016,24.4,24.0,31.8,0.53,0.34,21.41,380.0,5.78,1366.0,4.0,Unlabeled,False
2024-11-12 07:52:26,-0.118,-0.014,24.4,24.0,31.7,0.44,0.33,21.41,380.0,4.28,1999.0,4.0,Unlabeled,False
2024-11-12 07:52:29,-0.12,-0.016,24.4,24.0,31.9,0.44,0.33,21.41,380.0,4.28,1999.0,4.0,Unlabeled,False
2024-11-12 07:52:32,-0.119,-0.013,24.4,24.1,31.9,0.44,0.33,21.39,380.0,4.25,1999.0,4.0,Unlabeled,False
2024-11-12 07:52:35,-0.12,-0.015,24.4,24.1,32.0,0.46,0.325,21.39,380.0,4.25,1999.0,4.0,Unlabeled,False
2024-11-12 07:52:38,-0.158,-0.015,24.4,24.1,31.9,0.46,0.32,21.39,380.0,4.25,1999.0,4.0,Unlabeled,False
2024-11-12 07:52:41,-0.166,-0.016,24.4,24.1,32.0,0.89,0.32,21.39,380.0,4.25,1999.0,4.0,Unlabeled,False
2024-11-12 07:52:44,-0.163,-0.016,24.5,24.1,32.0,0.98,0.32,21.38,380.0,4.25,1999.0,1.0,Unlabeled,False
2024-11-12 07:52:47,-0.163,-0.012,24.4,24.1,32.1,0.98,0.34,21.38,380.0,4.25,1999.0,1.0,Unlabeled,False
2024-11-12 07:52:50,-0.16,-0.016,24.5,24.2,32.1,0.98,0.34,21.38,380.0,4.25,1999.0,1.0,Unlabeled,False
2024-11-12 07:52:53,-0.155,-0.014,24.4,24.2,32.1,0.6,0.23,21.36,380.0,4.25,1999.0,0.0,Unlabeled,False
2024-11-12 07:52:56,-0.143,-0.015,24.4,24.2,32.1,0.22,0.23,21.36,229.8,5.81,1027.0,0.0,Unlabeled,False
2024-11-12 07:52:59,-0.132,-0.016,24.5,24.2,32.1,0.22,0.2,21.34,229.8,5.81,1027.0,0.0,Unlabeled,False
2024-11-12 07:53:02,-0.128,-0.016,24.5,24.2,32.2,0.22,0.2,21.34,0.0,0.0,1027.0,0.0,Unlabeled,False
2024-11-12 07:53:05,-0.126,-0.013,24.5,24.2,32.2,0.14,0.16,21.33,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:53:08,-0.14,-0.014,24.5,24.3,32.1,0.14,0.16,21.3,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:53:11,-0.156,-0.016,24.5,24.3,32.0,0.32,0.16,21.3,0.0,0.0,0.0,0.0,Unlabeled,False
2024-11-12 07:53:14,-0.159,-0.016,24.5,24.3,32.1,0.32,0.24,21.3,278.4,5.85,1255.0,1.0,Unlabeled,False
2024-11-12 07:53:17,-0.161,-0.013,24.5,24.3,32.0,0.42,0.23,21.31,278.4,5.85,1255.0,1.0,Unlabeled,False
2024-11-12 07:53:20,-0.158,-0.013,24.5,24.3,32.0,0.42,0.23,21.33,278.4,5.85,1255.0,1.0,Unlabeled,False
2024-11-12 07:53:23,-0.159,-0.014,24.5,24.4,32.0,0.47,0.26,21.33,278.4,5.85,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:26,-0.159,-0.014,24.5,24.4,32.0,0.47,0.26,21.33,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:29,-0.159,-0.014,24.5,24.4,32.0,0.47,0.26,21.28,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:32,-0.156,-0.015,24.5,24.4,32.0,0.54,0.23,21.28,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:35,-0.158,-0.016,24.5,24.4,31.9,0.49,0.24,21.28,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:38,-0.156,-0.015,24.5,24.4,32.1,0.49,0.24,21.25,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:41,-0.156,-0.015,24.5,24.4,32.1,0.45,0.24,21.25,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:44,-0.156,-0.014,24.5,24.4,32.0,0.45,0.22,21.25,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:47,-0.157,-0.013,24.5,24.4,32.0,0.45,0.22,21.25,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:50,-0.158,-0.017,24.5,24.4,32.1,0.56,0.22,21.23,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:53,-0.154,-0.014,24.5,24.4,32.1,0.51,0.19,21.23,380.0,4.32,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:56,-0.156,-0.016,24.5,24.4,32.2,0.51,0.19,21.23,380.0,4.33,1999.0,1.0,Unlabeled,False
2024-11-12 07:53:59,-0.156,-0.017,24.5,24.4,32.2,0.51,0.19,21.22,380.0,4.33,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:02,-0.156,-0.016,24.5,24.4,32.2,0.52,0.27,21.22,380.0,4.34,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:05,-0.155,-0.017,24.5,24.4,32.2,0.52,0.27,21.22,380.0,4.34,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:08,-0.156,-0.015,24.5,24.4,32.2,0.5,0.25,21.17,380.0,4.34,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:11,-0.154,-0.016,24.5,24.4,32.2,0.48,0.25,21.17,380.0,4.34,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:14,-0.153,-0.016,24.5,24.4,32.2,0.48,0.26,21.17,380.0,4.34,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:17,-0.154,-0.017,24.5,24.4,32.2,0.48,0.26,21.17,380.0,4.34,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:20,-0.155,-0.015,24.5,24.4,32.2,0.57,0.24,21.17,380.0,4.34,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:23,-0.156,-0.014,24.5,24.3,32.2,0.57,0.29,21.14,380.0,4.34,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:26,-0.156,-0.014,24.5,24.3,32.3,0.47,0.29,21.14,380.0,4.33,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:29,-0.156,-0.016,24.5,24.3,32.3,0.47,0.29,21.14,380.0,4.33,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:32,-0.154,-0.016,24.5,24.3,32.4,0.47,0.26,21.1,380.0,4.33,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:35,-0.156,-0.017,24.5,24.3,32.4,0.47,0.26,21.12,380.0,4.33,1999.0,1.0,Unlabeled,False
2024-11-12 07:54:38,-0.155,-0.014,24.6,24.3,32.4,0.49749999999999994,0.29,21.12,380.0,4.33,1999.0,1.0,Unlabeled,False
